[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ]   0.25
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ]   0.25
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ]   0.25
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ]   0.25
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ]   0.25
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ]   0.25
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   0 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   1 ]   0.5
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   0 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   0 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   1 ,   0 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   1 ,   1 ]   1
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   0 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ,   1 ,   1 ,   1 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ,   0 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   0 ]   2
[ 0 ,   0 ,   0 ,   0 ,   0 ,   1 ,   1 ,   0 ,   0 ,   0 ,   1 ,   0 ,   1 ]   2
